codigo,tipo,cuenta,tipo_catalogo
6110,,INGRESOS DE OPERACIONES DE INTERMEDIACION,4
611001,,CARTERA DE PRÉSTAMOS,4
6110010100,,Intereses,4
6110010200,,Comisiones por administración del crédito,4
6110010300,,Comisiones por desembolsos pendientes,4
6110010400,,Comisiones y recargos por tarjetas de crédito,4
6110010500,,Comisiones por otorgamiento,4
6110010600,,Otras comisiones y recargos sobre créditos,4
6110010700,,Inspecciones y avalúos,4
611002,,CARTERA DE INVERSIONES,4
6110020100,,Intereses,4
6110020200,,Venta de títulosvalores,4
611003,,OPERACIONES TEMPORALES CON DOCUMENTOS,4
6110030100,,Primas,4
6110030200,,Otros ingresos,4
611004,,INTERESES SOBRE DEPÓSITOS,4
6110040100,,En el BCR,4
6110040200,,En otras instituciones financieras,4
62,,INGRESOS DE OTRAS OPERACIONES,4
621,,INGRESOS DE OTRAS OPERACIONES,4
6210,,INGRESOS DE OTRAS OPERACIONES,4
621001,,OPERACIONES EN MONEDA EXTRANJERA,4
6210010100,,Utilidad en venta de moneda extranjera,4
6210010200,,Comisiones,4
6210010300,,Intereses,4
6210010400,,Revaluaciones,4
621002,,CARTAS DE CRÉDITO,4
6210020100,,Cartas de crédito de importación,4
6210020200,,Cartas de crédito de exportación,4
621003,,AVALES Y FIANZAS,4
6210030100,,Comisiones,4
6210030200,,Otros,4
621004,,SERVICIOS,4
6210040100,,Fideicomisos,4
6210040200,,Cajeros a domicilio,4
6210040300,,Trámites jurídicos,4
6210040400,,Alquiler de cajas de seguridad,4
6210040500,,Custodia de valores,4
6210040600,,Otros,4
63,,INGRESOS NO OPERACIONALES,4
631,,INGRESOS NO OPERACIONALES,4
6310,,INGRESOS NO OPERACIONALES,4
631001,,INGRESOS DE EJERCICIOS ANTERIORES,4
6310010100,,Recuperaciones de préstamos e intereses,4
6310010200,,Recuperaciones de inversiones financieras e intereses,4
6310010300,,Recuperaciones de gastos,4
6310010400,,Liberación de reservas de saneamiento,4
631002,,UTILIDAD EN VENTA DE ACTIVOS,4
6310020100,,Activo fijo,4
6310020200,,Bienes recibidos en pago,4
631003,,INGRESOS POR EXPLOTACIÓN DE ACTIVOS,4
6310030100,,Activo fijo,4
6310030200,,Bienes recibidos en pago,4
631004,,DIVIDENDOS,4
6310040100,,Subsidiarias,4
6310040200,,Otros,4
631005,,INGRESOS POR DIFERENCIAS TEMPORARIAS DE IMPUESTOS SOBRE LAS GANANCIAS,4
6310050100,,Impuesto sobre la renta temporario diferido,4
6310050900,,Otros,4
631099,,OTROS,4
6310990000,,Otros,4
7,,COSTOS,4
71,,COSTOS DE OPERACIONES DE INTERMEDIACIÓN,4
711,,CAPTACIÓN DE RECURSOS,4
7110,,CAPTACIÓN DE RECURSOS,4
711001,,DEPÓSITOS,4
7110010100,,Intereses de ahorro,4
7110010200,,Intereses de depósitos a plazo,4
7110010300,,Premios cuentas de ahorro,4
7110010400,,Seguros sobre depósitos,4
7110010500,,Intereses de depósitos en cuenta corriente,4
711002,,PRÉSTAMOS PARA TERCEROS,4
7110020100,,Intereses,4
7110020200,,Comisiones,4
711003,,PRÉSTAMOS PARA CUBRIR DÉFICIT DE CAJA,4
7110030100,,Intereses,4
7110030200,,Comisiones,4
711004,,TÍTULOS DE EMISIÓN PROPIA (1),4
7110040100,,Intereses de títulos valores (1),4
7110040200,,Otros costos de emisión (1),4
711005,,PÉRDIDA POR DIFERENCIA DE PRECIOS,4
7110050100,,Pérdida por venta de títulosvalores,4
7110050200,,Pérdida por operaciones con títulosvalores,4
711006,,PRIMAS POR GARANTÍA DE DEPÓSITOS,4
7110060100,,Depósitos en cuenta corriente,4
7110060200,,Depósitos de ahorro,4
7110060300,,Depósitos a plazo,4
711007,,OTROS COSTOS DE INTERMEDIACIÓN,4
7110070100,,Materiales de tarjetas de crédito,4
7110070200,,Comisiones y regalías sobre tarjetas de crédito,4
7110070300,,Comisiones pagadas por adquisición de Títulos valores,4
7110070400,,Comisión por administración de reserva de liquidez,4
712,,SANEAMIENTO DE ACTIVOS DE INTERMEDIACIÓN,4
7120,,SANEAMIENTO DE ACTIVOS DE INTERMEDIACION,4
712000,,SANEAMIENTO DE ACTIVOS DE INTERMEDIACION,4
7120000100,,Saneamiento de inversiones financieras e intereses,4
7120000200,,Saneamiento de préstamos e intereses,4
713,,CASTIGOS DE ACTIVOS DE INTERMEDIACIÓN,4
7130,,CASTIGOS DE ACTIVOS DE INTERMEDIACION,4
713000,,CASTIGOS DE ACTIVOS DE INTERMEDIACION,4
7130000100,,Inversiones financieras e intereses,4
7130000200,,Cartera de préstamos e intereses,4
72,,COSTOS DE OTRAS OPERACIONES,4
721,,OPERACIONES EN MONEDA EXTRANJERA,4
7210,,OPERACIONES EN MONEDA EXTRANJERA,4
721000,,OPERACIONES EN MONEDA EXTRANJERA,4
7210000100,,Comisiones por compra de moneda extranjera,4
7210000200,,Fluctuaciones de tipo de cambio,4
722,,CARTAS DE CRÉDITO,4
7220,,CARTAS DE CRÉDITO,4
722000,,CARTAS DE CRÉDITO,4
7220000100,,Cartas de crédito de importación,4
7220000200,,Cartas de crédito de exportación,4
723,,AVALES Y FIANZAS,4
7230,,AVALES Y FIANZAS,4
723000,,AVALES Y FIANZAS,4
7230000100,,Avales,4
7230000200,,Fianzas,4
724,,PRESTACIÓN DE SERVICIOS,4
7240,,PRESTACIÓN DE SERVICIOS,4
724000,,PRESTACIÓN DE SERVICIOS,4
7240000100,,Fideicomisos puros,4
7240000200,,Fideicomisos de inversión,4
7240000300,,Cajeros a domicilio,4
7240000400,,Otros,4
725,,SANEAMIENTOS,4
7250,,SANEAMIENTOS,4
725000,,SANEAMIENTOS,4
7250000100,,Cartas de crédito,4
7250000200,,Avales y fianzas,4
7250000300,,Servicios bancarios,4
726,,CASTIGOS DE CONTINGENCIAS,4
7260,,CASTIGOS DE CONTINGENCIAS,4
726000,,CASTIGOS DE CONTINGENCIAS,4
7260000101,,Avales - ML,4
7260000201,,Fianzas - ML,4
8,,GASTOS,4
81,,GASTOS DE OPERACIÓN,4
811,,GASTOS DE FUNCIONARIOS Y EMPLEADOS,4
8110,,GASTOS DE FUNCIONARIOS Y EMPLEADOS,4
811001,,REMUNERACIONES,4
8110010100,,Salarios ordinarios,4
8110010200,,Salarios extraordinarios,4
811002,,PRESTACIONES AL PERSONAL,4
8110020100,,Aguinaldos y bonificaciones,4
8110020200,,Vacaciones,4
8110020300,,Uniformes,4
8110020400,,Seguro Social y F.S.V.,4
8110020500,,Gastos médicos,4
8110020600,,Fondo de cajeros,4
8110020700,,Atenciones y recreaciones,4
8110020800,,Otros seguros,4
8110020900,,AFP'S,4
8110029900,,Otras Prestaciones al Personal,4
811003,,INDEMNIZACIONES AL PERSONAL,4
8110030100,,Por despido,4
8110030200,,Por incapacidad temporal,4
811004,,GASTOS DEL DIRECTORIO,4
8110040100,,Dietas,4
8110040200,,Remuneraciones,4
8110040300,,Atenciones y representaciones,4
8110040400,,Otras prestaciones,4
811005,,OTROS GASTOS DEL PERSONAL,4
8110050100,,Capacitación,4
8110050200,,Gastos de viaje,4
8110050300,,Combustible y lubricantes,4
8110050400,,Viáticos y transporte,4
811006,,PENSIONES Y JUBILACIONES,4
8110060000,,Pensiones y jubilaciones,4
812,,GASTOS GENERALES,4
8120,,GASTOS GENERALES,4
812001,,CONSUMO DE MATERIALES,4
8120010100,,Combustible y lubricantes,4
8120010200,,Papelería y útiles,4
8120010300,,Materiales de limpieza,4
812002,,REPARACIÓN Y MANTENIMIENTO DE ACTIVO FIJO,4
8120020100,,Edificios propios,4
8120020200,,Equipo de computación,4
8120020300,,Vehículos,4
8120020400,,Mobiliario y equipo de oficina,4
812003,,SERVICIOS PÚBLICOS E IMPUESTOS,4
8120030100,,Comunicaciones,4
8120030200,,Energía eléctrica,4
8120030300,,Agua potable,4
8120030400,,Impuestos Fiscales,4
8120030500,,Impuestos Municipales,4
8120030600,,Multas,4
812004,,PUBLICIDAD Y PROMOCIÓN,4
8120040100,,Televisión,4
8120040200,,Radio,4
8120040300,,Prensa escrita,4
8120040400,,Otros medios,4
8120040500,,Artículos promocionales,4
8120040600,,Gastos de representación,4
812005,,ARRENDAMIENTOS Y MANTENIMIENTOS,4
8120050100,,Locales,4
8120050200,,Equipo,4
8120050300,,Mantenimiento de locales arrendados,4
8120050400,,Mantenimiento de equipo arrendado,4
812006,,SEGUROS SOBRE BIENES,4
8120060100,,Sobre activos fijos,4
8120060200,,Sobre riesgos bancarios,4
812007,,HONORARIOS PROFESIONALES,4
8120070100,,Auditores,4
8120070200,,Abogados,4
8120070300,,Empresas consultoras,4
8120070400,,Asesores Independientes,4
812008,,SUPERINTENDENCIA DEL SISTEMA FINANCIERO,4
8120080100,,Cuota obligatoria,4
8120080200,,Multas,4
812009,,SERVICIOS DE ADMINISTRACIÓN,4
8120090000,,Servicios de administración de cartera de préstamos,4
812099,,OTROS,4
8120990100,,Servicios de seguridad,4
8120990200,,Suscripciones,4
8120990300,,Contribuciones,4
8120990400,,Publicaciones y convocatorias,4
8120990500,,Servicio de traslado de valores,4
8120990600,,Gastos de organización,4
8120999900,,Otros,4
813,,DEPRECIACIONES Y AMORTIZACIONES,4
8130,,DEPRECIACIONES Y AMORTIZACIONES,4
813001,,DEPRECIACIONES,4
8130010100,,Bienes muebles,4
8130010200,,Bienes inmuebles,4
813002,,AMORTIZACIONES,4
8130020100,,Construcciones en locales arrendados,4
8130020200,,Remodelaciones y readecuaciones en locales propios,4
8130020300,,Gastos de organización,4
8130020400,,Programas computacionales,4
8130020500,,Inversiones,4
82,,GASTOS NO OPERACIONALES,4
821,,GASTOS DE EJERCICIOS ANTERIORES,4
8210,,GASTOS DE EJERCICIOS ANTERIORES,4
821001,,INTERESES,4
8210010100,,Sobre préstamos,4
8210010200,,Sobre títulos de emisión propia,4
821002,,COMISIONES,4
8210020000,,Comisiones,4
821003,,OTROS,4
8210030000,,Otros,4
822,,PÉRDIDAS EN VENTA DE ACTIVOS,4
8220,,PÉRDIDAS EN VENTA DE ACTIVOS,4
822001,,ACTIVO FIJO,4
8220010100,,Bienes inmuebles,4
8220010200,,Bienes muebles,4
822002,,BIENES RECIBIDOS EN PAGO O ADJUDICADOS,4
8220020100,,Bienes inmuebles,4
8220020200,,Bienes muebles,4
8220020300,,Títulosvalores,4
823,,GASTOS POR EXPLOTACIÓN DE ACTIVOS,4
8230,,GASTOS POR EXPLOTACIÓN DE ACTIVOS,4
823001,,ACTIVO FIJO,4
8230010100,,Bienes inmuebles,4
8230010200,,Bienes muebles,4
823002,,BIENES RECIBIDOS EN PAGO O ADJUDICADOS,4
8230020100,,Bienes inmuebles,4
8230020200,,Bienes muebles,4
824,,CASTIGOS DE BIENES RECIBIDOS EN PAGO O ADJUDICADOS,4
8240,,CASTIGOS DE BIENES RECIBIDOS EN PAGO O ADJUDICADOS,4
824000,,CASTIGOS DE BIENES RECIBIDOS EN PAGO O ADJUDICADOS,4
8240000100,,Bienes inmuebles,4
8240000200,,Bienes muebles,4
8240000300,,Títulosvalores,4
825,,GASTOS POR DIFERENCIAS TEMPORARIAS DE IMPUESTOS SOBRE LAS GANANCIAS,4
8250,,GASTOS POR DIFERENCIAS TEMPORARIAS DE IMPUESTOS SOBRE LAS GANANCIAS,4
825000,,GASTOS POR DIFERENCIAS TEMPORARIAS DE IMPUESTOS SOBRE LAS GANANCIAS,4
8250000100,,Impuesto sobre la renta temporario,4
8250000900,,Otros,4
826,,PÉRDIDAS POR CONTINGENCIAS,4
8260,,PÉRDIDAS POR CONTINGENCIAS,4
826000,,PÉRDIDAS POR CONTINGENCIAS,4
8260000100,,Litigios judiciales,4
8260000900,,Otros,4
827,,OTROS,4
8270,,OTROS,4
827000,,OTROS,4
8270000000,,Otros,4
83,,IMPUESTOS DIRECTOS,4
831,,IMPUESTO SOBRE LA RENTA,4
8310,,IMPUESTO SOBRE LA RENTA,4
831000,,IMPUESTO SOBRE LA RENTA,4
8310000000,,Impuesto sobre la renta,4
9,,CUENTAS DE ORDEN,4
91,,INFORMACIÓN FINANCIERA,4
911,,DERECHOS Y OBLIGACIONES POR CRÉDITOS,4
9110,,DERECHOS Y OBLIGACIONES POR CRÉDITOS,4
911001,,DISPONIBILIDAD POR CRÉDITOS OBTENIDOS,4
9110010101,,Otorgados por el BMI - ML,4
9110010102,,Otorgados por el BMI - ME,4
9110010201,,Otorgados por entidades del Estado - ML,4
9110010202,,Otorgados por entidades del Estado - ME,4
9110010301,,Otorgados por empresas privadas - ML,4
9110010302,,Otorgados por empresas pirvadas - ME,4
9110010401,,Otorgados por particulares - ML,4
9110010402,,Otorgados por particulares - ME,4
9110010501,,Otorgados por bancos y financieras - ML,4
9110010502,,Otorgados por bancos y financieras - ME,4
9110010601,,Otras entidades del Sistema Financiero - ML,4
9110010602,,Otras entidades del Sistema Financiero - ME,4
9110010701,,Otorgados por bancos extranjeros - ML,4
9110010702,,Otorgados por bancos extranjeros - ME,4
911002,,EXIGIBILIDAD POR CRÉDITOS OTORGADOS,4
9110020101,,Créditos aprobados pendientes de formalizar - ML,4
9110020102,,Créditos aprobados pendientes de formalizar - ME,4
9110020201,,Saldos no utilizados de líneas de crédito - ML,4
9110020202,,Saldos no utilizados de líneas de crédito - ME,4
9110020301,,Saldos no utilizados de sobregiros - ML,4
9110020302,,Saldos no utilizados de sobregiros - ME,4
9110020401,,Saldos no utilizados de tarjetas de crédito - ML,4
9110020402,,Saldos no utilizados de tarjetas de crédito - ME,4
912,,FIDEICOMISOS Y FONDOS RECIBIDOS EN ADMINISTRACIÓN,4
9120,,FIDEICOMISOS Y FONDOS RECIBIDOS EN ADMINISTRACIÓN,4
912001,,FIDEICOMISOS,4
9120010001,,Fideicomisos,4
912002,,FONDOS RECIBIDOS EN ADMINISTRACIÓN,4
9120020001,,Fondos recibidos en administración - ML,4
9120020002,,Fondos recibidos en administración - ME,4
913,,CARTERA EN ADMINISTRACIÓN,4
9130,,CARTERA EN ADMINISTRACIÓN,4
913000,,CARTERA EN ADMINISTRACIÓN,4
9130000100,,Empresa privadas,4
9130000200,,Bancos y financieras,4
9130000300,,Otras instituciones del Sistema Financiero,4
9130000400,,Entidades estatales,4
9130000500,,Particulares,4
914,,FONDOS DE GARANTÍA,4
9140,,FONDOS DE GARANTÍA,4
914000,,FONDOS DE GARANTÍA,4
9140000100,,Empresa privadas,4
9140000200,,Bancos y financieras,4
9140000300,,Otras instituciones del Sistema Financiero,4
9140000400,,Entidades estatales,4
9140000500,,Particulares,4
915,,INTERESES SOBRE PRESTAMOS DE DUDOSA RECUPERACIÓN,4
9150,,INTERESES SOBRE PRESTAMOS DE DUDOSA RECUPERACIÓN,4
915000,,INTERESES SOBRE PRÉSTAMOS DE DUDOSA RECUPERACIÓN,4
9160,,CARTERA DE PRÉSTAMOS PIGNORADA,4
916001,,A FAVOR DEL BANCO CENTRAL DE RESERVA,4
916002,,A FAVOR DEL BMI,4
916003,,PARA GARANTIZAR EMISIONES DE OBLIGACIONES NEGOCIABLES,4
916004,,A FAVOR DEL INSTITUTO DE GARANTÍA DE DEPÓSITOS,4
9170,,SALDOS A CARGO DE DEUDORES (1),4
917000,,SALDOS A CARGO DE DEUDORES (1),4
9170000001,,Saldos a cargo de deudores - ML (1),4
9170000002,,Saldos a cargo de deudores - ME (1),4
92,,EXISTENCIAS EN LA BÓVEDA,4
921,,DOCUMENTOS DE PRESTAMOS Y CRÉDITOS,4
9210,,DOCUMENTOS DE PRESTAMOS Y CRÉDITOS,4
921000,,DOCUMENTOS DE PRESTAMOS Y CRÉDITOS,4
9210000100,,Con hipoteca,4
9210000200,,Con hipoteca abierta,4
9210000300,,Con prenda con desplazamiento,4
9210000400,,Con prenda sin desplazamiento,4
9210000500,,Prenda sobre cosechas (avío),4
9210000600,,Mutuos sin garantía real (1),4
9210000700,,Hipoteca legal subsidiaria,4
9210000800,,Con fianzas o avales,4
922,,TÍTULOSVALORES Y OTROS DOCUMENTOS,4
9220,,TÍTULOSVALORES Y OTROS DOCUMENTOS,4
922001,,CHEQUES DE VIAJERO PARA LA VENTA,4
9220010001,,Cheques de viajero para la venta - ML,4
9220010002,,Cheques de viajero para la venta - ME,4
922002,,DOCUMENTOS AJENOS AL COBRO,4
9220020101,,Cobranzas locales,4
9220020201,,Cobranzas del exterior - ML,4
9220020202,,Cobranzas del exterior - ME,4
9220020301,,Cartas de crédito - ML,4
9220020302,,Cartas de crédito - ME,4
922003,,CONTRA - GARANTÍAS POR AVALES Y FIANZAS,4
9220030101,,Otorgadas por empresas nacionales - ML,4
9220030102,,Otorgadas por empresas nacionales - ME,4
9220030201,,Otorgadas por empresas extranjeras - ML,4
9220030202,,Otorgadas por empresas extranjeras - ME,4
922004,,DOCUMENTOS DESCONTADOS,4
9220040000,,Documentos descontados,4
922005,,DOCUMENTOS ADQUIRIDOS TEMPORALMENTE,4
9220050101,,A empresas privadas,4
9220050201,,A bancos,4
9220050301,,A otras instituciones del Sistema Financiero,4
9220050401,,A entidades del Estado,4
9220050501,,A particulares,4
922006,,DOCUMENTOS DE CARTERA EN ADMINISTRACIÓN,4
9220060000,,Documentos de cartera en administración,4
922007,,DOCUMENTOS DE FONDOS DE GARANTÍA,4
9220070000,,Documentos de fondos de garantía,4
922008,,DOCUMENTOS EN CUSTODIA,4
9220080101,,Propios,4
9220080201,,Ajenos,4
923,,CARTERA DE INVERSIONES FINANCIERAS,4
9230,,CARTERA DE INVERSIONES FINANCIERAS,4
923001,,TÍTULOSVALORES NEGOCIABLES,4
9230010101,,Emitidos por el BCR - ML,4
9230010102,,Emitidos por el BCR - ME,4
9230010201,,Emitidos por el Estado - ML,4
9230010202,,Emitidos por el Estado - ME,4
9230010301,,Emitidos por empresas privadas - ML,4
9230010302,,Emitidos por empresas privadas - ME,4
9230010501,,Emitidos por bancos - ML,4
9230010502,,Emitidos por bancos - ME,4
9230010601,,Emitidos por otras entidades del Sistema Financiero - ML,4
9230010602,,Emitidos por otras entidades del Sistema Financiero - ME,4
9230010701,,Emitidos por instituciones extranjeras - ML,4
9230010702,,Emitidos por instituciones extranjeras - ME,4
9230010801,,Emitidos por el Instituto de Garantía de Depósitos - ML,4
9230010802,,Emitidos por el Instituto de Garantía de Depósitos - ME,4
9230019901,,Intereses y otros por cobrar - ML,4
9230019902,,Intereses y otros por cobrar - ME,4
923002,,TÍTULOSVALORES NO NEGOCIABLES,4
9230020101,,Emitidos por el BCR - ML,4
9230020102,,Emitidos por el BCR - ME,4
9230020201,,Emitidos por el Estado - ML,4
9230020202,,Emitidos por el Estado - ME,4
9230020301,,Emitidos por empresas privadas - ML,4
9230020302,,Emitidos por empresas privadas - ME,4
9230020501,,Emitidos por bancos - ML,4
9230020502,,Emitidos por bancos - ME,4
9230020601,,Emitidos por otras entidades del Sistema Financiero - ML,4
9230020602,,Emitidos por otras entidades del Sistema Financiero - ME,4
9230020701,,Emitidos por instituciones extranjeras - ML,4
9230020702,,Emitidos por instituciones extranjeras - ME,4
9230020801,,Emitidos por el Instituto de Garantía de Depósitos - ML,4
9230020802,,Emitidos por el Instituto de Garantía de Depósitos - ME,4
9230029901,,Intereses y otros por cobrar - ML,4
9230029902,,Intereses y otros por cobrar - ME,4
924,,ACTIVOS CASTIGADOS,4
9240,,ACTIVOS CASTIGADOS,4
924001,,CARTERA DE PRÉSTAMOS,4
9240010001,,Cartera de préstamos - ML,4
9240010002,,Cartera de préstamos - ME,4
924002,,INVERSIONES FINANCIERAS,4
9240020001,,Inversiones financieras - ML,4
9240020002,,Inversiones financieras - ME,4
93,,INFORMACIÓN FINANCIERA POR CONTRA,4
94,,EXISTENCIAS EN LA BÓVEDA POR CONTRA,4
